CIS_OBEC,CIS_OKRSEK,PORADI_ZPRAC,DATUM_CAS_ZPRAC,OPAKOVANE,ZAPSANI_VOLICI,VYDANE_OBALKY,ODEVZDANE_OBALKY,PLATNE_HLASY,KANDIDAT_7,KANDIDAT_9
549835,1,4929,2018-01-27T14:46:12,0,38,35,35,35,27,8
546224,15062,4930,2018-01-27T14:46:12,0,549,350,350,349,227,122
563820,1,4931,2018-01-27T14:46:12,0,415,268,267,267,168,99
533297,1,4932,2018-01-27T14:46:12,0,196,106,106,105,79,26
576077,1,4933,2018-01-27T14:46:13,0,814,558,557,557,258,299
505081,3,4934,2018-01-27T14:46:13,0,198,142,142,142,111,31
592005,17,4935,2018-01-27T14:46:14,0,700,491,491,491,263,228
534838,1,4936,2018-01-27T14:46:14,0,268,164,164,164,104,60
567442,7,4937,2018-01-27T14:46:14,0,847,499,499,497,308,189
550973,23060,4938,2018-01-27T14:46:15,0,562,336,336,334,120,214
534676,17,4939,2018-01-27T14:46:15,0,676,443,443,443,200,243
579645,4,4940,2018-01-27T14:46:15,0,526,306,306,305,157,148
585556,1,4941,2018-01-27T14:46:15,0,365,254,254,254,152,102
501298,3003,4942,2018-01-27T14:46:15,0,1139,654,654,651,389,262
582646,5,4943,2018-01-27T14:46:16,0,44,34,34,34,26,8
507270,8,4944,2018-01-27T14:46:16,0,172,123,123,122,72,50
585599,13,4945,2018-01-27T14:46:16,0,879,640,640,640,297,343
593711,17,4946,2018-01-27T14:46:17,0,582,372,372,372,183,189
578444,6,4947,2018-01-27T14:46:17,0,614,376,376,376,225,151
559261,1,4948,2018-01-27T14:46:17,0,508,328,328,328,235,93
539911,19,4949,2018-01-27T14:46:17,0,620,405,405,405,177,228
597970,1,4950,2018-01-27T14:46:18,0,264,158,158,157,114,43
567361,1,4951,2018-01-27T14:46:18,0,195,149,149,149,87,62
584291,3,4952,2018-01-27T14:46:18,0,887,596,594,593,341,252
571105,1,4953,2018-01-27T14:46:18,0,329,239,239,239,140,99
500178,6028,4954,2018-01-27T14:46:19,0,635,468,468,466,93,373
546135,11068,4955,2018-01-27T14:46:19,0,563,319,319,318,205,113
561029,1,4956,2018-01-27T14:46:19,0,112,70,70,70,34,36
551198,3005,4957,2018-01-27T14:46:19,0,684,483,476,476,256,220
513199,3,4958,2018-01-27T14:46:19,0,226,170,170,170,126,44
578932,1,4959,2018-01-27T14:46:20,0,746,494,494,493,331,162
542105,1,4960,2018-01-27T14:46:20,0,708,463,463,461,237,224
599344,2,4961,2018-01-27T14:46:20,0,831,645,645,644,325,319
500496,63,4962,2018-01-27T14:46:21,0,542,384,384,381,186,195
568945,2,4963,2018-01-27T14:46:21,0,148,106,106,106,67,39
574121,17,4964,2018-01-27T14:46:21,0,491,325,325,324,182,142
596540,1,4965,2018-01-27T14:46:21,0,83,70,70,70,36,34
589896,4,4966,2018-01-27T14:46:21,0,170,123,123,123,75,48
556904,14,4967,2018-01-27T14:46:21,0,654,501,500,495,158,337
584274,1,4968,2018-01-27T14:46:21,0,372,285,285,285,124,161
579891,4,4969,2018-01-27T14:46:21,0,708,432,432,432,232,200
590568,1,4970,2018-01-27T14:46:21,0,238,173,173,172,94,78
592200,2,4971,2018-01-27T14:46:22,0,255,200,200,199,72,127
541630,23,4972,2018-01-27T14:46:22,0,654,429,429,429,250,179
539414,2,4973,2018-01-27T14:46:22,0,736,501,500,499,182,317
511382,26,4974,2018-01-27T14:46:23,0,243,161,161,160,100,60
579581,2,4975,2018-01-27T14:46:23,0,509,449,449,449,94,355
554642,16,4976,2018-01-27T14:46:23,0,721,446,446,446,253,193
545015,3,4977,2018-01-27T14:46:23,0,71,53,53,52,28,24
598003,47,4978,2018-01-27T14:46:23,0,755,529,529,527,320,207
574279,4,4979,2018-01-27T14:46:23,0,693,523,523,523,235,288
551694,1,4980,2018-01-27T14:46:23,0,293,205,205,204,155,49
588130,1,4981,2018-01-27T14:46:23,0,127,94,94,93,52,41
575755,1,4982,2018-01-27T14:46:24,0,181,116,116,116,76,40
550787,8,4983,2018-01-27T14:46:24,0,423,295,295,294,148,146
598917,55,4984,2018-01-27T14:46:24,0,1031,651,651,650,486,164
500186,7033,4985,2018-01-27T14:46:24,0,673,475,475,475,112,363
574082,2,4986,2018-01-27T14:46:24,0,878,594,593,592,274,318
581372,11,4987,2018-01-27T14:46:25,0,243,181,181,181,83,98
584835,1,4988,2018-01-27T14:46:25,0,634,380,380,379,228,151
568023,1,4989,2018-01-27T14:46:25,0,677,465,465,464,244,220
573965,7,4990,2018-01-27T14:46:26,0,637,468,468,467,181,286
594130,1,4991,2018-01-27T14:46:26,0,717,395,395,393,310,83
586846,2,4992,2018-01-27T14:46:26,0,262,161,161,161,90,71
569810,59,4993,2018-01-27T14:46:27,0,832,597,597,593,349,244
598500,1,4994,2018-01-27T14:46:27,0,102,68,68,68,47,21
537667,1,4995,2018-01-27T14:46:27,0,344,245,245,244,135,109
511382,24,4996,2018-01-27T14:46:27,0,639,481,481,481,297,184
579858,5,4997,2018-01-27T14:46:27,0,677,430,430,428,205,223
536261,1,4998,2018-01-27T14:46:28,0,245,165,165,164,76,88
557013,2,4999,2018-01-27T14:46:28,0,57,45,45,45,26,19
505188,12,5000,2018-01-27T14:46:28,0,148,85,85,85,57,28
500216,9005,5001,2018-01-27T14:46:28,0,902,582,582,580,209,371
554961,7,5002,2018-01-27T14:46:28,0,342,207,207,206,107,99
558346,1,5003,2018-01-27T14:46:28,0,320,216,216,214,137,77
548456,5,5004,2018-01-27T14:46:28,0,45,32,32,32,14,18
571300,1,5005,2018-01-27T14:46:28,0,117,87,87,87,62,25
534005,3,5006,2018-01-27T14:46:28,0,879,570,570,569,325,244
536997,1,5007,2018-01-27T14:46:28,0,270,186,186,186,102,84
588814,1,5008,2018-01-27T14:46:29,0,348,268,268,264,185,79
565644,1,5009,2018-01-27T14:46:29,0,405,275,275,275,141,134
548511,7,5010,2018-01-27T14:46:30,0,137,116,116,116,53,63
585068,33,5011,2018-01-27T14:46:30,0,639,376,376,373,222,151
559351,2,5012,2018-01-27T14:46:30,0,484,335,335,334,167,167
596493,2,5013,2018-01-27T14:46:31,0,52,45,45,45,20,25
529303,2,5014,2018-01-27T14:46:31,0,1014,670,670,667,308,359
588601,1,5015,2018-01-27T14:46:31,0,854,512,512,512,347,165
564567,27,5016,2018-01-27T14:46:31,0,829,506,506,505,259,246
593583,1,5017,2018-01-27T14:46:31,0,874,622,622,620,269,351
557005,4,5018,2018-01-27T14:46:31,0,64,58,58,58,37,21
506460,5,5019,2018-01-27T14:46:31,0,145,84,84,84,69,15
500208,8029,5020,2018-01-27T14:46:31,0,243,168,168,168,55,113
546003,3040,5021,2018-01-27T14:46:32,0,535,347,347,347,133,214
530417,1,5022,2018-01-27T14:46:33,0,131,104,104,103,33,70
559075,4,5023,2018-01-27T14:46:34,0,698,459,459,459,254,205
555622,1,5024,2018-01-27T14:46:34,0,479,249,249,248,164,84
568821,1,5025,2018-01-27T14:46:34,0,316,225,225,224,127,97
534935,2,5026,2018-01-27T14:46:34,0,896,585,585,581,290,291
507016,8,5027,2018-01-27T14:46:35,0,778,575,575,574,369,205
599760,1,5028,2018-01-27T14:46:35,0,125,99,99,99,53,46
583367,1,5029,2018-01-27T14:46:36,0,631,432,432,432,295,137
540111,3,5030,2018-01-27T14:46:36,0,1123,846,846,846,352,494
561860,11,5031,2018-01-27T14:46:36,0,558,414,414,412,194,218
581283,2,5032,2018-01-27T14:46:36,0,347,290,290,290,190,100
599051,10,5033,2018-01-27T14:46:37,0,826,490,490,490,386,104
563510,7,5034,2018-01-27T14:46:37,0,825,552,552,548,205,343
551040,1,5035,2018-01-27T14:46:37,0,146,118,118,118,62,56
551953,7,5036,2018-01-27T14:46:37,0,655,309,309,309,131,178
565881,1,5037,2018-01-27T14:46:37,0,335,225,225,225,136,89
592731,5,5038,2018-01-27T14:46:37,0,1013,747,747,747,391,356
532053,8,5039,2018-01-27T14:46:38,0,802,504,504,503,264,239
553590,1,5040,2018-01-27T14:46:38,0,180,135,135,135,78,57
565849,4,5041,2018-01-27T14:46:38,0,92,55,55,55,27,28
508501,1,5042,2018-01-27T14:46:39,0,328,254,254,254,143,111
546488,1,5043,2018-01-27T14:46:39,0,109,80,80,80,46,34
550027,1,5044,2018-01-27T14:46:39,0,662,440,440,439,260,179
561614,1,5045,2018-01-27T14:46:39,0,204,105,105,105,74,31
547361,14003,5046,2018-01-27T14:46:39,0,547,385,385,384,124,260
999997,50,5047,2018-01-27T14:46:39,0,42,40,40,40,7,33
580350,1,5048,2018-01-27T14:46:39,0,835,598,598,596,274,322
513431,1,5049,2018-01-27T14:46:39,0,284,221,221,221,76,145
578118,1,5050,2018-01-27T14:46:40,0,111,87,87,87,30,57
500224,10004,5051,2018-01-27T14:46:40,0,579,438,438,438,78,360
573078,1,5052,2018-01-27T14:46:40,0,132,92,92,92,57,35
576069,1,5053,2018-01-27T14:46:41,0,535,331,331,331,154,177
571164,7,5054,2018-01-27T14:46:41,0,621,438,437,435,207,228
554499,11,5055,2018-01-27T14:46:41,0,1436,524,524,523,355,168
500496,15,5056,2018-01-27T14:46:41,0,708,477,477,477,222,255
564435,1,5057,2018-01-27T14:46:42,0,346,251,251,251,120,131
579025,11,5058,2018-01-27T14:46:42,0,682,469,469,465,224,241
558125,1,5059,2018-01-27T14:46:42,0,246,147,147,147,97,50
576727,1,5060,2018-01-27T14:46:42,0,348,263,263,262,158,104
569623,1,5061,2018-01-27T14:46:43,0,135,96,96,96,61,35
539023,1,5062,2018-01-27T14:46:43,0,320,214,214,212,145,67
500143,5017,5063,2018-01-27T14:46:43,0,661,464,464,462,132,330
581151,1,5064,2018-01-27T14:46:43,0,449,329,329,329,153,176
568554,1,5065,2018-01-27T14:46:43,0,971,743,743,740,345,395
560286,3,5066,2018-01-27T14:46:43,0,940,373,373,372,208,164
500861,7,5067,2018-01-27T14:46:44,0,94,75,75,75,43,32
515418,1,5068,2018-01-27T14:46:44,0,341,244,244,242,168,74
567256,6,5069,2018-01-27T14:46:44,0,675,359,359,357,262,95
592854,1,5070,2018-01-27T14:46:45,0,250,193,193,193,104,89
573345,1,5071,2018-01-27T14:46:45,0,213,159,159,159,77,82
573922,1,5072,2018-01-27T14:46:45,0,755,370,369,369,243,126
562858,3,5073,2018-01-27T14:46:46,0,1337,726,726,724,489,235
559725,3,5074,2018-01-27T14:46:46,0,296,184,184,184,103,81
523704,24,5075,2018-01-27T14:46:46,0,734,494,494,493,298,195
581372,9,5076,2018-01-27T14:46:46,0,546,395,395,395,234,161
536750,1,5077,2018-01-27T14:46:46,0,94,62,62,62,42,20
556904,49,5078,2018-01-27T14:46:47,0,855,475,475,473,231,242
532487,1,5079,2018-01-27T14:46:47,0,444,319,319,317,178,139
570168,1,5080,2018-01-27T14:46:47,0,287,205,205,205,122,83
581119,1,5081,2018-01-27T14:46:47,0,568,438,438,438,194,244
555380,8,5082,2018-01-27T14:46:48,0,448,276,276,276,154,122
534633,3,5083,2018-01-27T14:46:48,0,68,51,51,51,30,21
550141,1,5084,2018-01-27T14:46:49,0,253,186,186,186,128,58
591602,1,5085,2018-01-27T14:46:49,0,104,73,73,73,40,33
588971,1,5086,2018-01-27T14:46:49,0,486,357,357,357,190,167
569810,57,5087,2018-01-27T14:46:49,0,825,625,625,624,271,353
589616,1,5088,2018-01-27T14:46:49,0,237,182,182,182,109,73
546224,15031,5089,2018-01-27T14:46:49,0,586,394,394,390,263,127
547174,17011,5090,2018-01-27T14:46:49,0,901,592,592,590,233,357
532011,5,5091,2018-01-27T14:46:50,0,137,99,99,99,42,57
535419,21,5092,2018-01-27T14:46:50,0,653,454,454,453,256,197
585513,1,5093,2018-01-27T14:46:50,0,1002,708,708,706,364,342
565709,1,5094,2018-01-27T14:46:50,0,963,564,564,562,329,233
566551,5,5095,2018-01-27T14:46:50,0,162,113,113,113,86,27
547999,15,5096,2018-01-27T14:46:51,0,145,111,111,111,84,27
592889,4,5097,2018-01-27T14:46:51,0,553,390,390,389,187,202
550035,1,5098,2018-01-27T14:46:51,0,286,190,190,189,106,83
555088,57,5099,2018-01-27T14:46:51,0,574,133,133,133,103,30
553131,2,5100,2018-01-27T14:46:52,0,623,477,477,477,243,234
568945,3,5101,2018-01-27T14:46:52,0,51,39,39,39,22,17
596451,1,5102,2018-01-27T14:46:52,0,198,157,157,156,101,55
547107,12044,5103,2018-01-27T14:46:53,0,650,495,495,493,213,280
563749,1,5104,2018-01-27T14:46:53,0,423,321,321,321,148,173
551058,29015,5105,2018-01-27T14:46:54,0,804,546,546,544,294,250
598411,1,5106,2018-01-27T14:46:54,0,394,278,278,277,154,123
586307,12,5107,2018-01-27T14:46:54,0,714,509,508,508,257,251
555321,13,5108,2018-01-27T14:46:54,0,522,369,369,369,212,157
574341,3,5109,2018-01-27T14:46:54,0,666,408,408,408,213,195
500216,9007,5110,2018-01-27T14:46:54,0,912,629,629,629,232,397
564184,1,5111,2018-01-27T14:46:54,0,465,265,265,264,124,140
536326,5,5112,2018-01-27T14:46:54,0,652,487,487,485,229,256
582760,1,5113,2018-01-27T14:46:55,0,183,144,144,143,74,69
513059,1,5114,2018-01-27T14:46:55,0,92,63,63,63,47,16
560740,1,5115,2018-01-27T14:46:56,0,740,459,459,459,310,149
538035,1,5116,2018-01-27T14:46:56,0,374,255,255,255,151,104
564265,1,5117,2018-01-27T14:46:56,0,1102,628,628,626,417,209
554073,1,5118,2018-01-27T14:46:57,0,483,317,317,316,216,100
586633,1,5119,2018-01-27T14:46:57,0,298,204,204,204,115,89
544299,2,5120,2018-01-27T14:46:57,0,125,108,108,108,46,62
594466,1,5121,2018-01-27T14:46:57,0,285,192,192,192,112,80
534676,6,5122,2018-01-27T14:46:57,0,731,482,482,481,240,241
553948,1,5123,2018-01-27T14:46:57,0,357,266,266,265,152,113
559521,3,5124,2018-01-27T14:46:57,0,889,604,604,603,278,325
553301,1,5125,2018-01-27T14:46:57,0,184,105,105,105,61,44
538116,1,5126,2018-01-27T14:46:57,0,321,210,210,210,101,109
560715,9,5127,2018-01-27T14:46:57,0,694,424,424,424,266,158
500224,10036,5128,2018-01-27T14:46:58,0,678,484,484,483,151,332
583901,1,5129,2018-01-27T14:46:58,0,292,203,203,203,103,100
564800,1,5130,2018-01-27T14:46:58,0,328,238,238,238,96,142
572454,1,5131,2018-01-27T14:46:59,0,192,147,147,147,104,43
592731,8,5132,2018-01-27T14:46:59,0,909,563,563,562,321,241
552291,1,5133,2018-01-27T14:46:59,0,115,95,95,95,30,65
530514,1,5134,2018-01-27T14:47:00,0,114,71,71,71,32,39
540099,1,5135,2018-01-27T14:47:00,0,342,243,243,242,90,152
546127,7,5136,2018-01-27T14:47:00,0,572,382,382,381,195,186
578908,1,5137,2018-01-27T14:47:00,0,735,370,370,370,262,108
549142,1,5138,2018-01-27T14:47:01,0,449,322,322,319,176,143
588695,2,5139,2018-01-27T14:47:01,0,64,53,53,53,30,23
596191,1,5140,2018-01-27T14:47:02,0,174,146,146,146,65,81
567027,8,5141,2018-01-27T14:47:02,0,537,426,426,426,146,280
544388,4,5142,2018-01-27T14:47:02,0,81,55,55,55,23,32
500178,6086,5143,2018-01-27T14:47:02,0,428,313,313,310,107,203
562459,1,5144,2018-01-27T14:47:03,0,94,80,80,80,45,35
569593,3,5145,2018-01-27T14:47:03,0,78,64,64,64,41,23
551864,1,5146,2018-01-27T14:47:04,0,242,130,130,130,100,30
576689,1,5147,2018-01-27T14:47:04,0,514,342,342,341,169,172
551309,24005,5148,2018-01-27T14:47:04,0,287,184,184,184,114,70
569810,2,5149,2018-01-27T14:47:04,0,823,558,557,556,198,358
551261,1,5150,2018-01-27T14:47:04,0,191,128,128,128,71,57
578495,1,5151,2018-01-27T14:47:04,0,127,94,94,93,60,33
507377,4,5152,2018-01-27T14:47:04,0,98,64,64,64,57,7
541630,22,5153,2018-01-27T14:47:04,0,758,506,506,506,262,244
545724,1,5154,2018-01-27T14:47:05,0,520,291,291,291,169,122
550388,1,5155,2018-01-27T14:47:05,0,205,171,171,171,93,78
502081,2020,5156,2018-01-27T14:47:05,0,1370,414,414,412,315,97
500208,8076,5157,2018-01-27T14:47:05,0,81,42,42,41,20,21
537071,1,5158,2018-01-27T14:47:05,0,154,113,113,113,88,25
532011,4,5159,2018-01-27T14:47:05,0,157,119,119,119,51,68
562998,1,5160,2018-01-27T14:47:05,0,431,284,284,284,155,129
541354,13,5161,2018-01-27T14:47:06,0,183,119,118,117,70,47
502316,4013,5162,2018-01-27T14:47:06,0,575,443,443,443,232,211
553034,1,5163,2018-01-27T14:47:06,0,225,166,166,165,82,83
500178,6011,5164,2018-01-27T14:47:06,0,840,665,665,656,153,503
549495,1,5165,2018-01-27T14:47:07,0,473,346,346,346,204,142
575461,1,5166,2018-01-27T14:47:07,0,206,151,151,151,79,72
598917,1,5167,2018-01-27T14:47:07,0,2633,649,649,649,428,221
541656,11,5168,2018-01-27T14:47:07,0,784,571,571,565,296,269
577642,1,5169,2018-01-27T14:47:08,0,179,122,122,122,68,54
579297,1,5170,2018-01-27T14:47:08,0,965,654,654,653,366,287
567850,1,5171,2018-01-27T14:47:08,0,731,371,371,371,238,133
553646,1,5172,2018-01-27T14:47:08,0,206,127,127,126,89,37
540196,1,5173,2018-01-27T14:47:08,0,638,417,417,415,253,162
532053,36,5174,2018-01-27T14:47:09,0,710,408,408,407,212,195
535443,2,5175,2018-01-27T14:47:09,0,990,567,567,566,322,244
555703,1,5176,2018-01-27T14:47:09,0,435,287,287,286,189,97
568520,1,5177,2018-01-27T14:47:09,0,287,221,221,221,151,70
574236,1,5178,2018-01-27T14:47:09,0,124,96,96,95,39,56
547361,14013,5179,2018-01-27T14:47:09,0,778,534,534,532,224,308
570869,2,5180,2018-01-27T14:47:09,0,99,80,80,80,57,23
566039,1,5181,2018-01-27T14:47:10,0,276,208,208,208,107,101
534595,2,5182,2018-01-27T14:47:10,0,110,90,90,90,72,18
571539,4,5183,2018-01-27T14:47:10,0,178,130,130,130,93,37
581879,4,5184,2018-01-27T14:47:11,0,170,132,132,132,80,52
590088,3,5185,2018-01-27T14:47:11,0,52,43,43,43,22,21
569101,1,5186,2018-01-27T14:47:11,0,198,114,114,114,83,31
544442,3,5187,2018-01-27T14:47:11,0,97,72,72,72,36,36
555771,11,5188,2018-01-27T14:47:11,0,1142,834,834,834,421,413
500224,10103,5189,2018-01-27T14:47:12,0,584,408,408,405,137,268
500496,88,5190,2018-01-27T14:47:12,0,387,297,297,295,146,149
531901,1,5191,2018-01-27T14:47:13,0,512,375,375,373,184,189
578576,3,5192,2018-01-27T14:47:13,0,781,553,553,550,266,284
594628,1,5193,2018-01-27T14:47:13,0,384,263,262,261,171,90
559300,5,5194,2018-01-27T14:47:13,0,843,474,474,473,304,169
592889,8,5195,2018-01-27T14:47:13,0,645,435,435,434,278,156
572969,1,5196,2018-01-27T14:47:14,0,526,335,335,335,231,104
546208,4010,5197,2018-01-27T14:47:15,0,808,571,571,566,265,301
545562,2,5198,2018-01-27T14:47:16,0,655,441,441,439,248,191
584894,1,5199,2018-01-27T14:47:16,0,724,498,498,498,315,183
554537,18002,5200,2018-01-27T14:47:16,0,1025,573,573,573,367,206
562157,1,5201,2018-01-27T14:47:17,0,87,71,71,71,31,40
550647,3,5202,2018-01-27T14:47:17,0,888,569,569,568,263,305
575968,1,5203,2018-01-27T14:47:17,0,283,206,206,206,122,84
513512,1,5204,2018-01-27T14:47:17,0,261,205,205,205,70,135
581801,1,5205,2018-01-27T14:47:17,0,416,290,290,290,203,87
563579,1,5206,2018-01-27T14:47:18,0,279,199,199,199,79,120
558265,1,5207,2018-01-27T14:47:18,0,157,115,115,115,72,43
561380,4,5208,2018-01-27T14:47:18,0,968,675,674,672,349,323
502146,3,5209,2018-01-27T14:47:18,0,1259,776,776,776,496,280
594482,4,5210,2018-01-27T14:47:19,0,762,483,483,482,307,175
591157,1,5211,2018-01-27T14:47:19,0,183,146,146,146,86,60
547166,2,5212,2018-01-27T14:47:19,0,752,525,525,525,355,170
573868,20,5213,2018-01-27T14:47:20,0,322,214,214,213,100,113
545058,12,5214,2018-01-27T14:47:20,0,563,385,385,384,222,162
535036,2,5215,2018-01-27T14:47:20,0,338,228,228,228,137,91
537489,5,5216,2018-01-27T14:47:20,0,74,55,55,55,30,25
542911,2,5217,2018-01-27T14:47:20,0,1120,655,655,653,418,235
546003,3042,5218,2018-01-27T14:47:20,0,585,421,419,417,176,241
587842,1,5219,2018-01-27T14:47:21,0,267,209,209,208,118,90
551287,14012,5220,2018-01-27T14:47:21,0,933,615,615,615,337,278
544256,39,5221,2018-01-27T14:47:21,0,655,469,469,469,246,223
580872,1,5222,2018-01-27T14:47:22,0,556,426,426,425,229,196
564966,1,5223,2018-01-27T14:47:22,0,170,127,127,127,77,50
560359,3,5224,2018-01-27T14:47:23,0,982,371,370,367,271,96
574601,1,5225,2018-01-27T14:47:23,0,296,220,219,219,110,109
529559,1,5226,2018-01-27T14:47:23,0,97,76,76,76,42,34
564753,1,5227,2018-01-27T14:47:23,0,323,220,220,220,119,101
563935,1,5228,2018-01-27T14:47:23,0,464,260,260,260,187,73
